stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,phase,round,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_addability_audit_pass,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.507825,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,29,107,107,,,,,,False,True,True,,,,False,,,,,,,,,62,0,True,,,0,1.164212,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,5,108,108,,,,,,True,True,True,,,,False,,,,,,,,,65,0,True,,,0,1.26892,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.596706,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.578046,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,25,183,195,,,,,,False,True,True,,,,False,,,,,,,,,125,0,True,,,0,2.342773,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,25,177,189,,,,,,True,True,True,,,,False,,,,,,,,,125,0,True,,,0,2.350007,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.029984,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.044746,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,118,197,217,,,,,,False,True,True,,,,False,,,,,,,,,141,0,True,,,0,0.734592,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,54,224,265,,,,,,True,True,True,,,,False,,,,,,,,,166,0,True,,,0,0.893875,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.324936,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.323905,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,57,151,151,,,,,,False,True,True,,,,False,,,,,,,,,95,0,True,,,0,0.945362,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,6,159,162,,,,,,True,True,True,,,,False,,,,,,,,,107,0,True,,,0,1.000289,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.546692,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.545858,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,10,132,132,,,,,,False,True,True,,,,False,,,,,,,,,81,0,True,,,0,1.102503,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,11,108,108,,,,,,True,True,True,,,,False,,,,,,,,,62,0,True,,,0,1.052392,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.740267,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.747122,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,28,101,101,,,,,,False,True,True,,,,False,,,,,,,,,54,0,True,,,0,1.263148,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,15,97,97,,,,,,True,True,True,,,,False,,,,,,,,,57,0,True,,,0,1.250042,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.388172,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.405259,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,,INCOMPLETE_LIMIT,NOT_SOLVED,False,0.0,0,0,0,6,148,148,,,,,,False,True,True,,,,False,,,,,,,,,100,1,False,,,0,2.449095,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,46,201,201,,,,,,True,True,True,,,,False,,,,,,,,,153,0,True,,,0,2.372347,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.181069,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.248821,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,33,132,132,,,,,,False,True,True,,,,False,,,,,,,,,75,0,True,,,0,2.136614,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,34,125,125,,,,,,True,True,True,,,,False,,,,,,,,,75,0,True,,,0,2.075162,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.358472,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.359582,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,7,159,162,,,,,,False,True,True,,,,False,,,,,,,,,105,0,True,,,0,0.969886,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,7,157,160,,,,,,True,True,True,,,,False,,,,,,,,,105,0,True,,,0,0.961266,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.462722,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.478947,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,6,169,221,,,,,,False,True,True,,,,False,,,,,,,,,112,0,True,,,0,1.61243,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,,INCOMPLETE_LIMIT,NOT_SOLVED,False,0.0,0,0,0,11,173,229,,,,,,True,True,True,,,,False,,,,,,,,,118,11,False,,,0,1.251609,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.855881,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.849417,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.007591,0,0,0,16,189,189,,,,,,False,True,True,,,,False,,,,,,,,,121,0,True,,,0,1.339673,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.007591,0,0,0,90,186,186,,,,,,True,True,True,,,,False,,,,,,,,,127,0,True,,,0,1.036112,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.818242,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.817499,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,28,209,251,,,,,,False,True,True,,,,False,,,,,,,,,144,0,True,,,0,1.265447,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,27,209,245,,,,,,True,True,True,,,,False,,,,,,,,,143,0,True,,,0,1.292579,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
