matrix_group,scale,instance_id,baseline_name,candidate_name,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,wall_time,fail_closed_reason,certificate_scope_regression,objective_mismatch,improvement_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_008_seed829008,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000805,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_008_seed829008,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000617,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_008_seed829008,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000773,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_008_seed829008,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000613,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_006_seed829006,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000694,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_006_seed829006,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000602,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_006_seed829006,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000652,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_006_seed829006,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00155,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_006_seed829006,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000698,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_009_seed829009,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000848,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_009_seed829009,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000685,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_009_seed829009,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000835,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_009_seed829009,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.0006,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_009_seed829009,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000708,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_010_seed829010,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.00081,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_010_seed829010,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000643,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_010_seed829010,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000773,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_010_seed829010,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000894,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_010_seed829010,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000727,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_007_seed829027,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000602,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_007_seed829027,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000802,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_007_seed829027,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000563,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_007_seed829027,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000773,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_007_seed829027,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00071,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_011_seed829011,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000713,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_011_seed829011,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000649,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_011_seed829011,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000728,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_011_seed829011,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000791,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_011_seed829011,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000615,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_012_seed829012,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000769,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_012_seed829012,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000643,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_012_seed829012,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000808,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_012_seed829012,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000717,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_012_seed829012,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000737,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_013_seed829013,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000778,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_013_seed829013,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000598,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_013_seed829013,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000689,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_013_seed829013,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000586,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_013_seed829013,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000689,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_014_seed829014,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000578,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_014_seed829014,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00058,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_014_seed829014,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000708,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_014_seed829014,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000558,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_014_seed829014,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000733,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_015_seed829015,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000593,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_015_seed829015,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000739,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_015_seed829015,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000584,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_015_seed829015,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000718,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_015_seed829015,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000702,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_016_seed829016,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000654,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_016_seed829016,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000628,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_016_seed829016,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000603,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_016_seed829016,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000794,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_016_seed829016,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000591,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_017_seed829017,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000661,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_017_seed829017,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000622,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_017_seed829017,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000626,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_017_seed829017,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000799,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_017_seed829017,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000628,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_018_seed829018,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.00092,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_018_seed829018,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000696,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_018_seed829018,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000709,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_018_seed829018,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000854,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_018_seed829018,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000704,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_019_seed829019,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000601,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_019_seed829019,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000663,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_019_seed829019,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000609,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_019_seed829019,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000658,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
20-scale fail-closed guard,20,lunar_ice_sp50_020_019_seed829019,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000721,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
