scale,instance_id,node_id,depth,snapshot_kind,node_status,primal_integral,evaluable,enumerated_candidate_count,full_enumeration_completed,violated_candidate_count,selected_candidate_count,unselected_violated_count,max_violation,max_selected_support,source_tree_json
30,lunar_ice_sp50_030_012_seed929012,node_009,3,branch,PRUNED_BY_BOUND,False,True,4060,True,55,16,39,0.25,5,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_012_seed929012,node_010,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_012_seed929012,node_007,3,branch,BRANCHED,False,True,4060,True,34,16,18,0.5,4,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_012_seed929012,node_008,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_012_seed929012,node_011,4,branch,PRUNED_BY_BOUND,False,True,4060,True,8,8,0,0.5,3,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_012_seed929012,node_012,4,branch,PRUNED_BY_BOUND,False,True,4060,True,84,16,68,0.333333333,4,rows/scale_030/instance_012_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_012/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_013_seed929013,node_000,0,root,INTEGER_INCUMBENT,True,True,146566,True,0,0,0,,0,rows/scale_030/instance_013_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_013/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_000,0,root,BRANCHED,False,True,146566,True,2411,16,2395,0.333333333,5,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_001,1,branch,BRANCHED,False,True,4060,True,77,16,61,0.333333335,7,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_002,1,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_003,2,branch,BRANCHED,False,True,4060,True,46,16,30,0.333333334,6,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_004,2,branch,BRANCHED,False,True,4060,True,4,4,0,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_007,3,branch,BRANCHED,False,True,4060,True,32,16,16,0.333333334,6,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_008,3,branch,BRANCHED,False,True,4060,True,18,16,2,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_005,3,branch,PRUNED_BY_BOUND,False,True,4060,True,32,16,16,0.333333333,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_006,3,branch,PRUNED_BY_BOUND,False,True,4060,True,50,16,34,0.333333333,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_009,4,branch,BRANCHED,False,True,4060,True,34,16,18,0.333333333,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_010,4,branch,BRANCHED,False,True,4060,True,38,16,22,0.333333333,4,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_011,4,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_012,4,branch,PRUNED_BY_BOUND,False,True,4060,True,30,16,14,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_015,5,branch,BRANCHED,False,True,4060,True,63,16,47,0.363636365,7,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_016,5,branch,PRUNED_BY_BOUND,False,True,4060,True,91,16,75,0.285714287,6,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_017,6,branch,PRUNED_BY_BOUND,False,True,4060,True,2,2,0,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_018,6,branch,BRANCHED,False,True,4060,True,14,14,0,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_019,7,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_020,7,branch,PRUNED_BY_BOUND,False,True,4060,True,32,16,16,0.5,3,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_013,5,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_014_seed929014,node_014,5,branch,PRUNED_BY_BOUND,False,True,4060,True,46,16,30,0.25,5,rows/scale_030/instance_014_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_014/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_015_seed929015,node_000,0,root,INTEGER_INCUMBENT,True,True,146566,True,0,0,0,,0,rows/scale_030/instance_015_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_015/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_000,0,root,BRANCHED,False,True,146566,True,720,16,704,0.5,5,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_001,1,branch,BRANCHED,False,True,4060,True,30,16,14,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_002,1,branch,BRANCHED,False,True,4060,True,57,16,41,0.333333333,4,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_003,2,branch,BRANCHED,False,True,4060,True,13,13,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_004,2,branch,BRANCHED,False,True,4060,True,40,16,24,0.4,6,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_007,3,branch,BRANCHED,False,True,4060,True,17,16,1,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_008,3,branch,BRANCHED,False,True,4060,True,10,10,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_005,2,branch,BRANCHED,False,True,4060,True,40,16,24,0.4,5,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_006,2,branch,BRANCHED,False,True,4060,True,17,16,1,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_015,3,branch,BRANCHED,False,True,4060,True,31,16,15,0.333333333,4,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_016,3,branch,BRANCHED,False,True,4060,True,90,16,74,0.42857143,5,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_021,4,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_022,4,branch,BRANCHED,False,True,4060,True,86,16,70,0.5,7,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_011,4,branch,PRUNED_BY_BOUND,False,True,4060,True,12,12,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_012,4,branch,PRUNED_BY_BOUND,False,True,4060,True,30,16,14,0.5,4,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_023,5,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_024,5,branch,PRUNED_BY_BOUND,False,True,4060,True,54,16,38,0.42857143,6,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_013,4,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_014,4,branch,BRANCHED,False,True,4060,True,29,16,13,0.428571429,4,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_019,4,branch,PRUNED_BY_BOUND,False,True,4060,True,12,12,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_020,4,branch,BRANCHED,False,True,4060,True,22,16,6,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_009,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_010,3,branch,PRUNED_BY_BOUND,False,True,4060,True,39,16,23,0.444444444,5,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_027,5,branch,PRUNED_BY_BOUND,False,True,4060,True,19,16,3,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_028,5,branch,PRUNED_BY_BOUND,False,True,4060,True,80,16,64,0.5,6,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_025,5,branch,PRUNED_BY_BOUND,False,True,4060,True,16,16,0,0.5,4,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_026,5,branch,PRUNED_BY_BOUND,False,True,4060,True,6,6,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_017,3,branch,PRUNED_BY_BOUND,False,True,4060,True,91,16,75,0.5,6,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_016_seed929016,node_018,3,branch,PRUNED_BY_BOUND,False,True,4060,True,15,15,0,0.5,3,rows/scale_030/instance_016_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_016/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_000,0,root,BRANCHED,False,True,146566,True,472,16,456,0.5,5,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_001,1,branch,BRANCHED,False,True,4060,True,15,15,0,0.5,3,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_002,1,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_003,2,branch,PRUNED_BY_BOUND,False,True,4060,True,20,16,4,0.333333333,3,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_004,2,branch,BRANCHED,False,True,4060,True,22,16,6,0.5,3,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_005,3,branch,PRUNED_BY_BOUND,False,True,4060,True,22,16,6,0.5,3,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_017_seed929017,node_006,3,branch,PRUNED_BY_BOUND,False,True,4060,True,27,16,11,0.5,3,rows/scale_030/instance_017_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_017/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_000,0,root,BRANCHED,False,True,146566,True,3626,16,3610,0.5,6,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_001,1,branch,BRANCHED,False,True,4060,True,65,16,49,0.333333333,3,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_002,1,branch,BRANCHED,False,True,4060,True,62,16,46,0.333333333,3,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_005,2,branch,BRANCHED,False,True,4060,True,39,16,23,0.5,3,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_006,2,branch,PRUNED_BY_BOUND,False,True,4060,True,68,16,52,0.5,4,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_007,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_008,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_003,2,branch,PRUNED_BY_BOUND,False,True,4060,True,39,16,23,0.5,3,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_018_seed929018,node_004,2,branch,PRUNED_BY_BOUND,False,True,4060,True,77,16,61,0.5,4,rows/scale_030/instance_018_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_018/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_000,0,root,BRANCHED,False,True,146566,True,773,16,757,0.5,5,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_001,1,branch,BRANCHED,False,True,4060,True,54,16,38,0.5,5,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_002,1,branch,BRANCHED,False,True,4060,True,22,16,6,0.5,3,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_005,2,branch,BRANCHED,False,True,4060,True,7,7,0,0.5,3,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_006,2,branch,BRANCHED,False,True,4060,True,19,16,3,0.5,3,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_009,3,branch,PRUNED_BY_BOUND,False,True,4060,True,17,16,1,0.5,3,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_010,3,branch,PRUNED_BY_BOUND,False,True,4060,True,43,16,27,0.5,5,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_003,2,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_004,2,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_007,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_019_seed929019,node_008,3,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_019_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_019/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_000,0,root,BRANCHED,False,True,146566,True,1120,16,1104,0.5,5,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_001,1,branch,PRUNED_BY_BOUND,False,True,4060,True,33,16,17,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_002,1,branch,BRANCHED,False,True,4060,True,23,16,7,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_003,2,branch,PRUNED_BY_BOUND,False,True,4060,True,35,16,19,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_004,2,branch,BRANCHED,False,True,4060,True,28,16,12,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_005,3,branch,PRUNED_BY_BOUND,False,True,4060,True,98,16,82,0.222222222,4,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_006,3,branch,BRANCHED,False,True,4060,True,10,10,0,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_007,4,branch,INTEGER_INCUMBENT,True,True,4060,True,0,0,0,,0,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
30,lunar_ice_sp50_030_020_seed929020,node_008,4,branch,PRUNED_BY_BOUND,False,True,4060,True,5,5,0,0.5,3,rows/scale_030/instance_020_logical_graph/attempt_001/scale_030/proofs/scale_030/instance_020/tree_closure_results/tree_closure_001.json
